,full_name,short_name,full_question
1154,survey_grp.SECTION_FOOD_SECURITY.SECTION_Nutritional_Diversity.nutrition_4.Vegetables_24hr,Vegetables_24hr,Did.you.personally.eat.any.of.these.foods.in.the.last.24.hours..5
1155,survey_grp.SECTION_FOOD_SECURITY.SECTION_Nutritional_Diversity.nutrition_4.Vegetables_source_good,Vegetables_source_good,During.the.best.month..5
1156,survey_grp.SECTION_FOOD_SECURITY.SECTION_Nutritional_Diversity.nutrition_4.Vegetables_source_bad,Vegetables_source_bad,During.the.worst.month..5
1157,survey_grp.SECTION_FOOD_SECURITY.SECTION_Nutritional_Diversity.nutrition_4.Vegetables_source_last_month,Vegetables_source_last_month,During.the.last.month..5
1158,survey_grp.SECTION_FOOD_SECURITY.SECTION_Nutritional_Diversity.nutrition_5.Fruits_good_season,Fruits_good_season,How.often.were.these.eaten.in.your.household.during.the.best.month..6
1159,survey_grp.SECTION_FOOD_SECURITY.SECTION_Nutritional_Diversity.nutrition_5.Fruits_bad_season,Fruits_bad_season,How.often.were.these.eaten.in.your.household.during.the.worst.month..6
1160,survey_grp.SECTION_FOOD_SECURITY.SECTION_Nutritional_Diversity.nutrition_5.Fruits_last_month,Fruits_last_month,How.often.were.these.eaten.in.your.household.during.the.last.month..6
1161,survey_grp.SECTION_FOOD_SECURITY.SECTION_Nutritional_Diversity.nutrition_5.Fruit_24hr,Fruit_24hr,Did.you.personally.eat.any.of.these.foods.in.the.last.24.hours..6
1162,survey_grp.SECTION_FOOD_SECURITY.SECTION_Nutritional_Diversity.nutrition_5.Fruits_source_good,Fruits_source_good,During.the.best.month..6
1163,survey_grp.SECTION_FOOD_SECURITY.SECTION_Nutritional_Diversity.nutrition_5.Fruits_source_bad,Fruits_source_bad,During.the.worst.month..6
1164,survey_grp.SECTION_FOOD_SECURITY.SECTION_Nutritional_Diversity.nutrition_5.Fruits_source_last_month,Fruits_source_last_month,During.the.last.month..6
1165,survey_grp.SECTION_FOOD_SECURITY.SECTION_Nutritional_Diversity.nutrition_6.Meat_good_season,Meat_good_season,How.often.were.these.eaten.in.your.household.during.the.best.month..7
1166,survey_grp.SECTION_FOOD_SECURITY.SECTION_Nutritional_Diversity.nutrition_6.Meat_bad_season,Meat_bad_season,How.often.were.these.eaten.in.your.household.during.the.worst.month..7
1167,survey_grp.SECTION_FOOD_SECURITY.SECTION_Nutritional_Diversity.nutrition_6.Meat_last_month,Meat_last_month,How.often.were.these.eaten.in.your.household.during.the.last.month..7
1168,survey_grp.SECTION_FOOD_SECURITY.SECTION_Nutritional_Diversity.nutrition_6.Meat_24hr,Meat_24hr,Did.you.personally.eat.any.of.these.foods.in.the.last.24.hours..7
1169,survey_grp.SECTION_FOOD_SECURITY.SECTION_Nutritional_Diversity.nutrition_6.Meat_source_good,Meat_source_good,During.the.best.month..7
1170,survey_grp.SECTION_FOOD_SECURITY.SECTION_Nutritional_Diversity.nutrition_6.Meat_source_bad,Meat_source_bad,During.the.worst.month..7
1171,survey_grp.SECTION_FOOD_SECURITY.SECTION_Nutritional_Diversity.nutrition_6.Meat_source_last_month,Meat_source_last_month,During.the.last.month..7
1172,survey_grp.SECTION_FOOD_SECURITY.SECTION_Nutritional_Diversity.nutrition_8.Eggs_good_season,Eggs_good_season,How.often.were.these.eaten.in.your.household.during.the.best.month..8
1173,survey_grp.SECTION_FOOD_SECURITY.SECTION_Nutritional_Diversity.nutrition_8.Eggs_bad_season,Eggs_bad_season,How.often.were.these.eaten.in.your.household.during.the.worst.month..8
1174,survey_grp.SECTION_FOOD_SECURITY.SECTION_Nutritional_Diversity.nutrition_8.Eggs_last_month,Eggs_last_month,How.often.were.these.eaten.in.your.household.during.the.last.month..8
1175,survey_grp.SECTION_FOOD_SECURITY.SECTION_Nutritional_Diversity.nutrition_8.Eggs_24hr,Eggs_24hr,Did.you.personally.eat.any.of.these.foods.in.the.last.24.hours..8
1176,survey_grp.SECTION_FOOD_SECURITY.SECTION_Nutritional_Diversity.nutrition_8.Eggs_source_good,Eggs_source_good,During.the.best.month..8
1177,survey_grp.SECTION_FOOD_SECURITY.SECTION_Nutritional_Diversity.nutrition_8.Eggs_source_bad,Eggs_source_bad,During.the.worst.month..8
1178,survey_grp.SECTION_FOOD_SECURITY.SECTION_Nutritional_Diversity.nutrition_8.Eggs_source_last_month,Eggs_source_last_month,During.the.last.month..8
1179,survey_grp.SECTION_FOOD_SECURITY.SECTION_Nutritional_Diversity.nutrition_7.Milk_Dairy_good_season,Milk_Dairy_good_season,How.often.were.these.eaten.in.your.household.during.the.best.month..9
1180,survey_grp.SECTION_FOOD_SECURITY.SECTION_Nutritional_Diversity.nutrition_7.Milk_Dairy_bad_season,Milk_Dairy_bad_season,How.often.were.these.eaten.in.your.household.during.the.worst.month..9
1181,survey_grp.SECTION_FOOD_SECURITY.SECTION_Nutritional_Diversity.nutrition_7.Milk_Dairy_last_month,Milk_Dairy_last_month,How.often.were.these.eaten.in.your.household.during.the.last.month..9
1182,survey_grp.SECTION_FOOD_SECURITY.SECTION_Nutritional_Diversity.nutrition_7.Milk_Dairy_24hr,Milk_Dairy_24hr,Did.you.personally.eat.any.of.these.foods.in.the.last.24.hours..9
1183,survey_grp.SECTION_FOOD_SECURITY.SECTION_Nutritional_Diversity.nutrition_7.Milk_Dairy_source_good,Milk_Dairy_source_good,During.the.best.month..9
1184,survey_grp.SECTION_FOOD_SECURITY.SECTION_Nutritional_Diversity.nutrition_7.Milk_Dairy_source_bad,Milk_Dairy_source_bad,During.the.worst.month..9
1185,survey_grp.SECTION_FOOD_SECURITY.SECTION_Nutritional_Diversity.nutrition_7.Milk_Dairy_source_last_month,Milk_Dairy_source_last_month,During.the.last.month..9
1186,survey_grp.SECTION_FOOD_SECURITY.foodsec.food_month,food_month,food_month
1187,survey_grp.SECTION_FOOD_SECURITY.foodsec.HFIAS_9,HFIAS_9,How.often.did.somebody.have.to.go.a.whole.day.and.night.without.eating.anything.
1188,survey_grp.SECTION_FOOD_SECURITY.foodsec.HFIAS_8,HFIAS_8,How.often.did.somebody.have.to.go.to.sleep.hungry.at.night.because.there.was.not.enough.food.
1189,survey_grp.SECTION_FOOD_SECURITY.foodsec.HFIAS_7,HFIAS_7,How.often.was.there.no.food.to.eat.of.any.kind.in.your.household.
1190,survey_grp.SECTION_FOOD_SECURITY.foodsec.HFIAS_6,HFIAS_6,How.often.did.somebody.have.to.eat.fewer.number.of.meals.than.they.wanted.
1191,survey_grp.SECTION_FOOD_SECURITY.foodsec.HFIAS_5,HFIAS_5,How.often.did.somebody.have.to.eat.smaller.meals.than.they.wanted.
1192,survey_grp.SECTION_FOOD_SECURITY.foodsec.HFIAS_4,HFIAS_4,How.often.did.somebody.have.to.eat.some.foods.that.you.really.did.not.want.to.eat.
1193,survey_grp.SECTION_FOOD_SECURITY.foodsec.HFIAS_3,HFIAS_3,How.often.did.someone.have.to.eat.a.limited.variety.of.foods.
1194,survey_grp.SECTION_FOOD_SECURITY.foodsec.HFIAS_2,HFIAS_2,How.often.was.someone.in.the.house.not.able.to.eat.the.kinds.of.food.they.wanted.to.eat.
1195,survey_grp.SECTION_FOOD_SECURITY.foodsec.HFIAS_1,HFIAS_1,How.often.did.you.ever.worry.that.there.will.not.be.enough.food.for.your.household.
1196,survey_grp.giftsreceived,giftsreceived,Have.you.received.any.substantial.gifts.from.family..friends..neighbours.in.the.past.year.
1197,survey_grp.gifts_group.gift_information.gifttypes,gifttypes,What.types.of.gifts.have.the.household.received.during.the.last.12.months..from.family..friends..neighbours.
1198,survey_grp.gifts_group.gift_information.gift_other,gift_other,Specify.other.type.of.gift.
1199,survey_grp.gifts_group.gift_food_amount,gift_food_amount,About.how.much.of.the.food.eaten.by.your.household.was.from.gifts..from.family..friends..neighbours.
1200,survey_grp.aidreceived,aidreceived,Have.you.received.aid.from.the.government..NGOs.or.other.organisations.in.the.last.12.months.
1201,survey_grp.aid_group.aid_information.aidtypes,aidtypes,What.types.of.aid.have.the.household.received.during.the.last.12.months..from.government.or.organisations.
1202,survey_grp.aid_group.aid_information.aid_other,aid_other,Specify.other.type.of.aid.
1203,survey_grp.aid_group.aid_food_amount,aid_food_amount,About.how.much.of.the.food.eaten.by.your.household.was.from.aid.sources.
1204,survey_grp.debts_intro.debts_have,debts_have,Did.your.household.access.any.credit..finance.or.loans.in.the.last.12.months.
1205,survey_grp.debts_group.who_credit,who_credit,Who.took.out.the.credit.
1206,survey_grp.debts_group.activities_benefited_credit,activities_benefited_credit,Which.activities.benefited.from.the.credit.
1207,survey_grp.debts_group.activities_would_benefit_credit,activities_would_benefit_credit,Which.activities.would.benefit.from.more.credit.
1208,survey_grp.debts_group.debts_worry,debts_worry,Did.you.ever.find.it.difficult.to.pay.the.debts.in.the.last.12.months.
1209,survey_grp.hhmembership,hhmembership,Is.anyone.from.the.household.a.member.of.a.group.or.cooperative.
1210,survey_grp.grpmembership.grptype,grptype,What.types.of.groups.or.cooperatives.are.household.members.part.of.
1211,survey_grp.grpmembership.hhmembership_count,hhmembership_count,hhmembership_count
1212,survey_grp.grpmembership.grphhmem,grphhmem,Is.a.member.of.the.household.is.part.of.the.board.or.leadership.of.any.group.
1213,survey_grp.Farmer_Motivations_Group.changes_to_farm_practice.change_land,change_land,Compared.to.about.5.years.ago..do.you.cultivate.more.land.or.less.land..or.about.the.same.
1214,survey_grp.Farmer_Motivations_Group.changes_to_farm_practice.change_crop_amount,change_crop_amount,Compared.to.about.5.years.ago..do.you.now.harvest.more.quantity.of.crops..or.less..Or.about.the.same.
1215,survey_grp.Farmer_Motivations_Group.changes_to_farm_practice.change_crops_div,change_crops_div,Do.you.grow.more.different.types.of.crops.or.less.different.types.than.before..Or.about.the.same.
1216,survey_grp.Farmer_Motivations_Group.changes_to_farm_practice.change_crop_inputs,change_crop_inputs,Compared.to.about.5.years.ago..do.you.use.more.inputs.for.crop.production..Or.about.the.same.
1217,survey_grp.Farmer_Motivations_Group.changes_to_farm_practice.change_livestock,change_livestock,Compared.to.about.5.years.ago..do.you.own.more.heads.of.livestock..or.less..Or.about.the.same.
1218,survey_grp.Farmer_Motivations_Group.changes_to_farm_practice.change_lstk_types_div,change_lstk_types_div,Compared.to.about.5.years.ago..do.you.keep.more.different.types.of.livestock.or.less.different.types.than.before..Or.about.the.same.
1219,survey_grp.Farmer_Motivations_Group.changes_to_farm_practice.change_lstk_inputs,change_lstk_inputs,Compared.to.about.5.years.ago..do.you.use.more.inputs.used.for.livestock.production..Or.about.the.same.
1220,survey_grp.Farmer_Motivations_Group.changes_to_farm_practice.change_market,change_market,Compared.to.about.5.years.ago..do.you.sell.more.produce.to.market..or.less..Or.about.the.same.
1221,survey_grp.Farmer_Motivations_Group.changes_to_farm_practice.change_mechanisation,change_mechanisation,Compared.to.about.5.years.ago..do.you.use.more.machinery.or.less..Or.about.the.same.
1222,survey_grp.Farmer_Motivations_Group.changes_to_farm_practice.change_off_farm,change_off_farm,Compared.to.about.5.years.ago..do.you.earn.more.or.less.money.through.off.farm.activities..Or.about.the.same.
1223,survey_grp.Farmer_Motivations_Group.Plans_5_years,Plans_5_years,What.do.you.expect.will.happen.on.your.farm.in.the.next.5.years.
1224,survey_grp.Farmer_Motivations_Group.Innovation_group.Adoption_speed,Adoption_speed,When.a.new.thing.comes.along...for.example.a.new.crop..or.a.new.technique...are.you.the.first.to.try.it.out..or.do.you.wait.and.see.how.it.works.out.for.other.people.
1225,survey_grp.Farmer_Motivations_Group.Innovation_group.Spend_spare_cash,Spend_spare_cash,If.you.had.a.very.good.harvest.and.earned.more.cash.than.usual..what.would.you.spend.the.money.on.
1226,survey_grp.Farmer_Motivations_Group.asp_g1.Plan_children_farm,Plan_children_farm,Would.you.like.your.children.to.be.farmers.
1227,survey_grp.Farmer_Motivations_Group.asp_g1.Children_want_to_farm,Children_want_to_farm,Do.your.children.want.to.be.farmers.
1228,survey_grp.Farmer_Motivations_Group.values_group.Val_g1.Val_alt_peace,Val_alt_peace,Is.it.important.for.you.to.live.in.a.peaceful.community.and.a.peaceful.country.
1229,survey_grp.Farmer_Motivations_Group.values_group.Val_g1.Val_alt_peace_2,Val_alt_peace_2,How.much.effort.do.you.personally.put.into.achieving.this.
1230,survey_grp.Farmer_Motivations_Group.values_group.Val_g1.Val_innov_curious,Val_innov_curious,Is.it.important.for.you.to.be.curious.and.always.learn.about.new.things.
1231,survey_grp.Farmer_Motivations_Group.values_group.Val_g1.Val_innov_curious_2,Val_innov_curious_2,How.much.effort.do.you.personally.put.into.achieving.this..1
1232,survey_grp.Farmer_Motivations_Group.values_group.Val_g1.Val_self_authority,Val_self_authority,It.is.important.for.you.to.have.authority..to.lead.and.command.other.people.
1233,survey_grp.Farmer_Motivations_Group.values_group.Val_g1.Val_self_authority_2,Val_self_authority_2,How.much.effort.do.you.personally.put.into.achieving.this..2
1234,survey_grp.Farmer_Motivations_Group.values_group.Val_g2.Val_trad_discipline,Val_trad_discipline,Is.it.important.for.you.to.have.self.discipline..self.restraint..and.resistance.to.temptation.
1235,survey_grp.Farmer_Motivations_Group.values_group.Val_g2.Val_trad_discipline_2,Val_trad_discipline_2,How.much.effort.do.you.personally.put.into.achieving.this..3
1236,survey_grp.Farmer_Motivations_Group.values_group.Val_g2.Val_alt_environment,Val_alt_environment,Is.it.important.for.you.to.take.care.of.the.natural.environment..such.as.trees..soil..water..animals.
1237,survey_grp.Farmer_Motivations_Group.values_group.Val_g2.Val_alt_environment_2,Val_alt_environment_2,How.much.effort.do.you.personally.put.into.achieving.this..4
1238,survey_grp.Farmer_Motivations_Group.values_group.Val_g2.Val_self_wealth,Val_self_wealth,Is.it.important.for.you.to.obtain.wealth..possessions..money.
1239,survey_grp.Farmer_Motivations_Group.values_group.Val_g2.Val_self_wealth_2,Val_self_wealth_2,How.much.effort.do.you.personally.put.into.achieving.this..5
1240,survey_grp.Farmer_Motivations_Group.values_group.Val_g3.Val_trad_elders,Val_trad_elders,Is.it.important.for.you.to.honouring.parents.and.elders..and.show.respect.
1241,survey_grp.Farmer_Motivations_Group.values_group.Val_g3.Val_trad_elders_2,Val_trad_elders_2,How.much.effort.do.you.personally.put.into.achieving.this..6
1242,survey_grp.Farmer_Motivations_Group.values_group.Val_g3.Val_innov_exciting,Val_innov_exciting,Is.it.important.for.you.to.lead.an.exciting.life.
1243,survey_grp.Farmer_Motivations_Group.values_group.Val_g3.Val_innov_exciting_2,Val_innov_exciting_2,How.much.effort.do.you.personally.put.into.achieving.this..7
1244,survey_grp.Farmer_Motivations_Group.values_group.Val_g3.Val_alt_justice,Val_alt_justice,Is.it.important.for.you.to.act.with.fairness..justice..and.care.for.the.weak.
1245,survey_grp.Farmer_Motivations_Group.values_group.Val_g3.Val_alt_justice_2,Val_alt_justice_2,How.much.effort.do.you.personally.put.into.achieving.this..8
1246,survey_grp.Farmer_Motivations_Group.values_group.Val_g4.Val_self_influence,Val_self_influence,Is.it.important.for.you.to.be.influential..to.have.an.impact.on.people.and.events.
1247,survey_grp.Farmer_Motivations_Group.values_group.Val_g4.Val_self_influence_2,Val_self_influence_2,How.much.effort.do.you.personally.put.into.achieving.this..9
1248,survey_grp.Farmer_Motivations_Group.values_group.Val_g4.Val_trad_family,Val_trad_family,Is.it.important.for.you.to.maintain.family.security.and.safety.for.loved.ones.
1249,survey_grp.Farmer_Motivations_Group.values_group.Val_g4.Val_trad_family_2,Val_trad_family_2,How.much.effort.do.you.personally.put.into.achieving.this..10
1250,survey_grp.Farmer_Motivations_Group.values_group.Val_g4.Val_innov_varied,Val_innov_varied,Is.it.important.for.you.to.have.new.experiences.and.try.out.new.ways.of.doing.things.
1251,survey_grp.Farmer_Motivations_Group.values_group.Val_g4.Val_innov_varied_2,Val_innov_varied_2,How.much.effort.do.you.personally.put.into.achieving.this..11
1252,survey_grp.SECTION_PROGRESS_OUT_OF_POVERTY.PPI_1,PPI_1,PPI_1
1253,survey_grp.SECTION_PROGRESS_OUT_OF_POVERTY.PPI_2,PPI_2,Do.all.children.ages.6.to.12.attend.school.
1254,survey_grp.SECTION_PROGRESS_OUT_OF_POVERTY.PPI_3,PPI_3,Excluding.kitchen.and.toilets..how.many.rooms.does.the.dwelling.unit.have.
1255,survey_grp.SECTION_PROGRESS_OUT_OF_POVERTY.PPI_4,PPI_4,What.is.the.main.construction.material.of.the.walls.of.the.dwelling.unit.
1256,survey_grp.SECTION_PROGRESS_OUT_OF_POVERTY.PPI_5,PPI_5,What.type.of.toilet.facility.does.the.household.use.
1257,survey_grp.SECTION_PROGRESS_OUT_OF_POVERTY.PPI_6,PPI_6,What.is.the.main.source.of.cooking.fuel.
1258,survey_grp.SECTION_PROGRESS_OUT_OF_POVERTY.PPI_7,PPI_7,Does.the.household.currently.own.any.mattresses.and.or.beds.
1259,survey_grp.SECTION_PROGRESS_OUT_OF_POVERTY.PPI_8,PPI_8,Does.the.household.currently.own.any.radios.
1260,survey_grp.SECTION_PROGRESS_OUT_OF_POVERTY.PPI_9,PPI_9,Does.the.household.currently.own.any.watches.or.clocks.
